----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id            Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
  bin.34             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.31             root (UID1)                 5656         56            24         0     53    2    1    0    0       100.00          13.54               0.00          
  bin.29             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.28             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.26             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.25             root (UID1)                 5656         56            24         0     54    2    0    0    0       100.00           2.78               0.00          
  bin.24             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.23             root (UID1)                 5656         56            24         0     0     0    0    56   0       100.00          300.00             100.00         
  bin.20             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.18             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.15             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.14             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.13             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.11             root (UID1)                 5656         56            24         0     56    0    0    0    0       100.00           0.00               0.00          
  bin.98       o__Rhizobiales (UID3449)          345         430           257         1    429    0    0    0    0       99.81            0.00               0.00          
  bin.78    f__Flavobacteriaceae (UID2817)        81         511           283         1    508    2    0    0    0       99.65            0.25               0.00          
  bin.52     o__Burkholderiales (UID4002)        107         574           251         2    561    11   0    0    0       99.54            2.32               9.09          
  bin.62       g__Pseudomonas (UID4550)           78         1044          368         13   1019   12   0    0    0       98.17            1.04              58.33          
  bin.99             root (UID1)                 5656         56            24         1     55    0    0    0    0       97.92            0.00               0.00          
  bin.51             root (UID1)                 5656         56            24         2     54    0    0    0    0       95.83            0.00               0.00          
  bin.38             root (UID1)                 5656         56            24         1     54    1    0    0    0       95.83            1.04               0.00          
  bin.27             root (UID1)                 5656         56            24         1     55    0    0    0    0       95.83            0.00               0.00          
  bin.66   c__Deltaproteobacteria (UID3216)       83         247           155         10   226    10   1    0    0       94.19            7.12               7.69          
  bin.85             root (UID1)                 5656         56            24         2     54    0    0    0    0       91.67            0.00               0.00          
  bin.64             root (UID1)                 5656         56            24         5     51    0    0    0    0       91.67            0.00               0.00          
  bin.2              root (UID1)                 5656         56            24         2     54    0    0    0    0       91.67            0.00               0.00          
  bin.1              root (UID1)                 5656         56            24         12    44    0    0    0    0       91.67            0.00               0.00          
  bin.45             root (UID1)                 5656         56            24         7     49    0    0    0    0       90.28            0.00               0.00          
  bin.30             root (UID1)                 5656         56            24         3     53    0    0    0    0       87.50            0.00               0.00          
  bin.77             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.67             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.56             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.42             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.16             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.10             root (UID1)                 5656         56            24         15    41    0    0    0    0       83.33            0.00               0.00          
  bin.22             root (UID1)                 5656         56            24         25    31    0    0    0    0       79.17            0.00               0.00          
  bin.8              root (UID1)                 5656         56            24         26    30    0    0    0    0       75.00            0.00               0.00          
  bin.96             root (UID1)                 5656         56            24         19    37    0    0    0    0       66.67            0.00               0.00          
  bin.6              root (UID1)                 5656         56            24         38    17    1    0    0    0       64.58            4.17               0.00          
  bin.93             root (UID1)                 5656         56            24         40    16    0    0    0    0       62.50            0.00               0.00          
  bin.40             root (UID1)                 5656         56            24         9     47    0    0    0    0       62.50            0.00               0.00          
  bin.17     o__Burkholderiales (UID4000)        193         427           214        190   195    40   1    1    0       57.66           11.42              89.80          
  bin.5              root (UID1)                 5656         56            24         34    22    0    0    0    0       49.48            0.00               0.00          
  bin.33             root (UID1)                 5656         56            24         31    25    0    0    0    0       20.83            0.00               0.00          
  bin.89             root (UID1)                 5656         56            24         41    15    0    0    0    0       16.67            0.00               0.00          
  bin.87             root (UID1)                 5656         56            24         52    4     0    0    0    0       16.67            0.00               0.00          
  bin.47             root (UID1)                 5656         56            24         52    4     0    0    0    0       12.50            0.00               0.00          
  bin.3              root (UID1)                 5656         56            24         50    6     0    0    0    0        6.48            0.00               0.00          
  bin.32             root (UID1)                 5656         56            24         55    1     0    0    0    0        4.17            0.00               0.00          
  bin.74             root (UID1)                 5656         56            24         51    5     0    0    0    0        2.31            0.00               0.00          
  bin.90             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.88             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.83             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.73             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.7              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.68             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.63             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.61             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.58             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.57             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.50             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.48             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.43             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.37             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.21             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.19             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.12             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
