-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id            Marker lineage            # genomes   # markers   # marker sets    0     1    2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.40         k__Bacteria (UID203)            5449        104            58         63    40   1    0   0   0       62.93            0.86              100.00         
  bin.50             root (UID1)                 5656         56            24         40    16   0    0   0   0       62.50            0.00               0.00          
  bin.33     o__Burkholderiales (UID4000)        193         427           214        184   239   4    0   0   0       54.63            0.61              50.00          
  bin.42             root (UID1)                 5656         56            24         29    26   1    0   0   0       52.65            4.17              100.00         
  bin.39             root (UID1)                 5656         56            24         29    26   1    0   0   0       52.34            4.17               0.00          
  bin.38             root (UID1)                 5656         56            24         39    17   0    0   0   0       48.15            0.00               0.00          
  bin.6              root (UID1)                 5656         56            24         44    12   0    0   0   0       47.92            0.00               0.00          
  bin.61             root (UID1)                 5656         56            24         42    14   0    0   0   0       42.59            0.00               0.00          
  bin.41         k__Bacteria (UID203)            5449        104            58         80    24   0    0   0   0       36.21            0.00               0.00          
  bin.45             root (UID1)                 5656         56            24         49    7    0    0   0   0       29.17            0.00               0.00          
  bin.48             root (UID1)                 5656         56            24         50    6    0    0   0   0       25.00            0.00               0.00          
  bin.28             root (UID1)                 5656         56            24         50    6    0    0   0   0       22.92            0.00               0.00          
  bin.13             root (UID1)                 5656         56            24         41    15   0    0   0   0       16.67            0.00               0.00          
  bin.82             root (UID1)                 5656         56            24         53    3    0    0   0   0       12.50            0.00               0.00          
  bin.25             root (UID1)                 5656         56            24         53    3    0    0   0   0       12.50            0.00               0.00          
  bin.24         k__Bacteria (UID203)            5449        104            58         97    7    0    0   0   0       12.07            0.00               0.00          
  bin.16             root (UID1)                 5656         56            24         53    3    0    0   0   0       10.42            0.00               0.00          
  bin.58             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.55             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.44             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.85         k__Bacteria (UID203)            5449        104            58        100    4    0    0   0   0        4.02            0.00               0.00          
  bin.75             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.74             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.71             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.70             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.7              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.69             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.66             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.65             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.60             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.54             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.5              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.49             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.43             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.3              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.22             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.18             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.17             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
