-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
  bin.50       f__Rhizobiaceae (UID3563)           81         808           337         2    802    4    0    0    0       99.55            0.26               0.00          
  bin.24       g__Burkholderia (UID4006)           64         769           248         2    759    8    0    0    0       99.50            1.02               0.00          
  bin.22      o__Actinomycetales (UID1696)        455         315           190         1    309    5    0    0    0       99.47            1.75               0.00          
  bin.43        o__Rhizobiales (UID3447)          356         408           244         4    397    7    0    0    0       99.44            1.48               0.00          
  bin.12       g__Burkholderia (UID4006)           64         769           248         3    749    17   0    0    0       99.40            1.93              35.29          
  bin.37        g__Pseudomonas (UID4576)           50         1090          364         3    1083   4    0    0    0       99.38            0.54               0.00          
  bin.46      o__Burkholderiales (UID4002)        107         573           251         3    563    7    0    0    0       99.15            1.39               0.00          
  bin.48      o__Burkholderiales (UID4001)        108         570           250         8    556    5    1    0    0       99.15            1.77               0.00          
  bin.53      o__Burkholderiales (UID4105)         54         553           264         7    541    5    0    0    0       99.05            1.16               0.00          
  bin.69     f__Xanthomonadaceae (UID4214)         55         659           290         8    650    1    0    0    0       98.85            0.04               0.00          
  bin.66    c__Alphaproteobacteria (UID3422)       26         529           308         5    513    11   0    0    0       98.76            2.71               0.00          
  bin.72       o__Clostridiales (UID1120)         304         250           143         2    244    3    1    0    0       98.60            1.68              16.67          
  bin.61     f__Flavobacteriaceae (UID2817)        81         511           283         5    504    2    0    0    0       98.59            0.25               0.00          
  bin.70          g__Bacillus (UID864)             93         711           241         6    703    2    0    0    0       98.34            0.22               0.00          
  bin.30      g__Bradyrhizobium (UID3699)          37         824           336         9    814    1    0    0    0       98.16            0.30               0.00          
  bin.17      o__Burkholderiales (UID4000)        193         427           214         5    415    5    2    0    0       98.13            1.92              54.55          
  bin.18      o__Burkholderiales (UID4002)        107         569           249         37   528    4    0    0    0       98.13            0.64               0.00          
  bin.60      o__Burkholderiales (UID4105)         54         553           264         19   533    1    0    0    0       97.47            0.02               0.00          
  bin.68        o__Rhizobiales (UID3654)           92         481           319         26   455    0    0    0    0       97.18            0.00               0.00          
  bin.39      o__Actinomycetales (UID1696)        455         315           190         8    303    4    0    0    0       97.11            1.58               0.00          
  bin.20       g__Streptomyces (UID2055)           49         577           284         19   552    6    0    0    0       96.69            1.45              16.67          
  bin.25      o__Burkholderiales (UID4000)        193         427           214         24   397    6    0    0    0       96.26            0.87              33.33          
  bin.52    c__Alphaproteobacteria (UID3422)       26         529           308         18   501    8    1    0    1       96.19            3.11               2.56          
  bin.73      f__Micrococcaceae (UID1631)          31         367           171         24   341    2    0    0    0       95.26            0.58               0.00          
  bin.27      o__Burkholderiales (UID4002)        107         574           251         23   540    11   0    0    0       94.50            2.32               9.09          
  bin.10    c__Deltaproteobacteria (UID3216)       83         247           155         10   226    10   1    0    0       94.19            7.12               7.69          
  bin.34        o__Rhizobiales (UID3450)          238         513           244         27   480    6    0    0    0       93.77            1.00               0.00          
  bin.31        g__Pseudomonas (UID4576)           50         1090          364         68   972    46   4    0    0       93.56            4.41              25.86          
  bin.16      o__Actinomycetales (UID1746)        334         368           206         21   217    97   23   9    1       93.40           49.85               0.00          
  bin.55        g__Pseudomonas (UID4550)           78         1044          368         60   968    16   0    0    0       90.96            1.22              87.50          
  bin.65      o__Actinomycetales (UID1815)        120         572           265         69   497    6    0    0    0       89.11            1.19               0.00          
  bin.63      o__Pseudomonadales (UID4488)        185         813           308         98   712    3    0    0    0       87.66            0.30               0.00          
  bin.79      f__Micrococcaceae (UID1623)          39         457           218         52   385    20   0    0    0       86.49            4.93               0.00          
  bin.32       f__Rhizobiaceae (UID3591)           50         838           326        155   673    10   0    0    0       83.00            1.13              30.00          
  bin.1            k__Archaea (UID2)              207         149           107         33    15    19   26   20   36      75.24           189.54              3.99          
  bin.4            k__Archaea (UID2)              207         149           107         34    25    36   15   26   13      73.76           114.73              7.67          
  bin.76          k__Bacteria (UID203)            5449        104            58         22    42    40   0    0    0       68.97           22.41               2.50          
  bin.5           k__Bacteria (UID203)            5449        104            58         37    36    22   9    0    0       52.66           12.92               0.00          
  bin.2           k__Bacteria (UID203)            5449        104            58         43    12    13   13   13   10      42.13           61.07              28.63          
  bin.83    c__Alphaproteobacteria (UID3305)      564         345           228        220   125    0    0    0    0       40.35            0.00               0.00          
  bin.90      f__Micrococcaceae (UID1623)          39         457           218        283   168    6    0    0    0       37.89            1.76               0.00          
  bin.101         k__Bacteria (UID203)            5449        104            58         79    25    0    0    0    0       35.52            0.00               0.00          
  bin.75           k__Archaea (UID2)              207         149           107        122    25    2    0    0    0       17.65            0.93               0.00          
  bin.82       f__Rhizobiaceae (UID3563)           81         808           337        631   177    0    0    0    0       16.48            0.00               0.00          
  bin.96          k__Bacteria (UID203)            5449        104            58         93    11    0    0    0    0       16.38            0.00               0.00          
  bin.106         k__Bacteria (UID203)            5449        104            58         71    21    12   0    0    0       13.79            3.45              100.00         
  bin.92          k__Bacteria (UID203)            5449        103            57         95    8     0    0    0    0       12.28            0.00               0.00          
  bin.33           k__Archaea (UID2)              207         149           107        127    16    6    0    0    0       10.17            2.01              16.67          
  bin.87          k__Bacteria (UID203)            5449        103            57         97    6     0    0    0    0        8.77            0.00               0.00          
  bin.111             root (UID1)                 5656         56            24         54    2     0    0    0    0        8.33            0.00               0.00          
  bin.103         k__Bacteria (UID203)            5449        102            56         96    6     0    0    0    0        8.04            0.00               0.00          
  bin.89          k__Bacteria (UID203)            5449        102            57         89    13    0    0    0    0        5.26            0.00               0.00          
  bin.121         k__Bacteria (UID203)            5449        104            58         96    8     0    0    0    0        4.76            0.00               0.00          
  bin.116             root (UID1)                 5656         56            24         55    1     0    0    0    0        4.17            0.00               0.00          
  bin.81          k__Bacteria (UID203)            5449        104            58        100    4     0    0    0    0        2.38            0.00               0.00          
  bin.114         k__Bacteria (UID203)            5449        103            57         98    2     3    0    0    0        2.23            1.91              100.00         
  bin.95           k__Archaea (UID2)              207         149           107        141    7     1    0    0    0        2.08            0.23               0.00          
  bin.112     o__Burkholderiales (UID4002)        107         570           250        531    39    0    0    0    0        2.00            0.00               0.00          
  bin.105          k__Archaea (UID2)              207         149           107        148    1     0    0    0    0        0.93            0.00               0.00          
  bin.115          k__Archaea (UID2)              207         149           107        141    8     0    0    0    0        0.81            0.00               0.00          
  bin.99              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.98              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.97              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.94              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.93              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.91              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.88              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.86              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.85              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.84              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.80              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.77              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.62              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.142             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.141             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.140             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.139             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.138             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.137             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.136             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.135             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.134             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.133             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.132             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.131             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.130             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.129             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.128             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.127             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.126             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.125             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.124             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.123             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.122             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.120             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.119             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.118             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.117             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.113             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.110             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.109             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.108             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.107             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.104             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.102             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  bin.100             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
