  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1     2     3    4    5+   Completeness   Contamination   Strain heterogeneity  
  bin.105          k__Archaea (UID2)              207         149           107        144    5     0     0    0    0        0.60            0.00               0.00          
  bin.75           k__Archaea (UID2)              207         149           107        148    1     0     0    0    0        0.07            0.00               0.00          
  bin.99              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.98              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.97              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.95              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.94              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.92              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.91          k__Bacteria (UID203)            5449        103            57        103    0     0     0    0    0        0.00            0.00               0.00          
  bin.88              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.85              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.83              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.82              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.73              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.72              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.63              root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.112             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.111             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.110             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.109             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.106             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.103             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.102             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.101             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
  bin.100             root (UID1)                 5656         56            24         56    0     0     0    0    0        0.00            0.00               0.00          
